Training iCaRL with the following settings:
 - Dataset: MNIST
 - Selection criterion: Median
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 5
 - Targets order: [0, 8, 4, 1, 6, 9, 3, 5, 2, 7]
 - Random seed: 42


Task 1:
Current train data length: 11774
Current test data length: 1954
Epoch 1: training loss - 4.07593 | validation loss - 0.14116 | accuracy - 0.98311
Epoch 46: training loss - 3.94944 | validation loss - 87.31745 | accuracy - 0.1934
Epoch 47: training loss - 3.90392 | validation loss - 86.13175 | accuracy - 0.1939
Epoch 48: training loss - 3.94131 | validation loss - 89.31114 | accuracy - 0.193
Epoch 49: training loss - 3.89744 | validation loss - 87.20848 | accuracy - 0.1933
Epoch 50: training loss - 3.89003 | validation loss - 90.02387 | accuracy - 0.1931
Epoch 51: training loss - 3.87761 | validation loss - 89.91709 | accuracy - 0.1932
Epoch 52: training loss - 3.87766 | validation loss - 89.75664 | accuracy - 0.1931
Epoch 53: training loss - 3.88145 | validation loss - 89.27853 | accuracy - 0.1932
Epoch 54: training loss - 3.87911 | validation loss - 89.4812 | accuracy - 0.1932
Epoch 55: training loss - 3.88405 | validation loss - 89.80735 | accuracy - 0.1931
Epoch 56: training loss - 3.88372 | validation loss - 89.93168 | accuracy - 0.1932
Epoch 57: training loss - 3.88081 | validation loss - 90.39265 | accuracy - 0.1932
Epoch 58: training loss - 3.88572 | validation loss - 88.76931 | accuracy - 0.1932
Epoch 59: training loss - 3.87677 | validation loss - 89.37162 | accuracy - 0.1932
Epoch 60: training loss - 3.88306 | validation loss - 89.21703 | accuracy - 0.1934
Epoch 61: training loss - 3.8851 | validation loss - 89.86069 | accuracy - 0.1932
Epoch 62: training loss - 3.88119 | validation loss - 90.00124 | accuracy - 0.1934
Epoch 63: training loss - 3.88097 | validation loss - 90.29637 | accuracy - 0.1931
Epoch 64: training loss - 3.87558 | validation loss - 90.16282 | accuracy - 0.1932
Epoch 65: training loss - 3.87609 | validation loss - 89.83021 | accuracy - 0.1932
Epoch 66: training loss - 3.87573 | validation loss - 89.57534 | accuracy - 0.1932
Epoch 67: training loss - 3.87823 | validation loss - 90.3281 | accuracy - 0.1932
Epoch 68: training loss - 3.88098 | validation loss - 89.63737 | accuracy - 0.1932
Epoch 69: training loss - 3.87563 | validation loss - 89.73195 | accuracy - 0.1933
Epoch 70: training loss - 3.87282 | validation loss - 90.09672 | accuracy - 0.1932
Median-of-exemplars classifier's accuracy: 0.289

Accuracy scores: [1.0, 0.46844, 0.45942, 0.27594, 0.289]
