Training iCaRL with the following settings:
 - Dataset: MNIST
 - Selection criterion: Density
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 5
 - Targets order: [0, 8, 4, 1, 6, 9, 3, 5, 2, 7]
 - Random seed: 42


Task 1:
Current train data length: 11774
Current test data length: 1954
Epoch 1: training loss - 4.07593 | validation loss - 0.14116 | accuracy - 0.98311
Epoch 46: training loss - 3.76746 | validation loss - 87.58203 | accuracy - 0.1937
Epoch 47: training loss - 3.73969 | validation loss - 89.7597 | accuracy - 0.1936
Epoch 48: training loss - 3.76358 | validation loss - 90.61173 | accuracy - 0.1924
Epoch 49: training loss - 3.73022 | validation loss - 89.04683 | accuracy - 0.1929
Epoch 50: training loss - 3.72408 | validation loss - 89.78274 | accuracy - 0.1934
Epoch 51: training loss - 3.71362 | validation loss - 90.2546 | accuracy - 0.1933
Epoch 52: training loss - 3.71539 | validation loss - 89.88873 | accuracy - 0.1932
Epoch 53: training loss - 3.71467 | validation loss - 89.87025 | accuracy - 0.1934
Epoch 54: training loss - 3.71291 | validation loss - 89.98013 | accuracy - 0.1934
Epoch 55: training loss - 3.71722 | validation loss - 90.21207 | accuracy - 0.1934
Epoch 56: training loss - 3.71713 | validation loss - 90.41939 | accuracy - 0.1934
Epoch 57: training loss - 3.71576 | validation loss - 90.69769 | accuracy - 0.1933
Epoch 58: training loss - 3.71807 | validation loss - 89.40973 | accuracy - 0.1933
Epoch 59: training loss - 3.70985 | validation loss - 89.54817 | accuracy - 0.1935
Epoch 60: training loss - 3.71702 | validation loss - 89.60993 | accuracy - 0.1936
Epoch 61: training loss - 3.71364 | validation loss - 89.955 | accuracy - 0.1932
Epoch 62: training loss - 3.71735 | validation loss - 90.74534 | accuracy - 0.1933
Epoch 63: training loss - 3.7147 | validation loss - 90.9962 | accuracy - 0.1931
Epoch 64: training loss - 3.70683 | validation loss - 90.75541 | accuracy - 0.1928
Epoch 65: training loss - 3.70851 | validation loss - 90.52449 | accuracy - 0.1934
Epoch 66: training loss - 3.70929 | validation loss - 90.30897 | accuracy - 0.1934
Epoch 67: training loss - 3.71136 | validation loss - 90.82141 | accuracy - 0.1934
Epoch 68: training loss - 3.71409 | validation loss - 90.42804 | accuracy - 0.1932
Epoch 69: training loss - 3.70999 | validation loss - 90.37976 | accuracy - 0.1935
Epoch 70: training loss - 3.70812 | validation loss - 90.58724 | accuracy - 0.1931
Mean-of-exemplars classifier's accuracy: 0.2808

Accuracy scores: [1.0, 0.4844, 0.42845, 0.25781, 0.2808]
