Training iCaRL with the following settings:
 - Dataset: MNIST
 - Selection criterion: K-Means
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 5
 - Targets order: [0, 8, 4, 1, 6, 9, 3, 5, 2, 7]
 - Random seed: 42


Task 1:
Current train data length: 11774
Current test data length: 1954
Epoch 1: training loss - 4.07593 | validation loss - 0.14116 | accuracy - 0.98311
Epoch 46: training loss - 5.48631 | validation loss - 87.11127 | accuracy - 0.1941
Epoch 47: training loss - 5.46334 | validation loss - 85.60781 | accuracy - 0.1943
Epoch 48: training loss - 5.47713 | validation loss - 90.67301 | accuracy - 0.194
Epoch 49: training loss - 5.44404 | validation loss - 85.38558 | accuracy - 0.1944
Epoch 50: training loss - 5.43482 | validation loss - 88.39909 | accuracy - 0.1942
Epoch 51: training loss - 5.40874 | validation loss - 89.5756 | accuracy - 0.1942
Epoch 52: training loss - 5.41272 | validation loss - 89.33937 | accuracy - 0.1942
Epoch 53: training loss - 5.41137 | validation loss - 88.78487 | accuracy - 0.1943
Epoch 54: training loss - 5.41025 | validation loss - 88.95467 | accuracy - 0.1943
Epoch 55: training loss - 5.41367 | validation loss - 88.44004 | accuracy - 0.1942
Epoch 56: training loss - 5.41519 | validation loss - 89.89192 | accuracy - 0.1941
Epoch 57: training loss - 5.40874 | validation loss - 89.52031 | accuracy - 0.1943
Epoch 58: training loss - 5.41248 | validation loss - 89.19402 | accuracy - 0.1942
Epoch 59: training loss - 5.40448 | validation loss - 89.02319 | accuracy - 0.1941
Epoch 60: training loss - 5.42212 | validation loss - 87.45307 | accuracy - 0.1943
Epoch 61: training loss - 5.41088 | validation loss - 88.99714 | accuracy - 0.1941
Epoch 62: training loss - 5.41433 | validation loss - 90.36771 | accuracy - 0.1942
Epoch 63: training loss - 5.41266 | validation loss - 90.12321 | accuracy - 0.1942
Epoch 64: training loss - 5.39871 | validation loss - 89.62925 | accuracy - 0.1942
Epoch 65: training loss - 5.40141 | validation loss - 89.38119 | accuracy - 0.1942
Epoch 66: training loss - 5.40261 | validation loss - 89.03638 | accuracy - 0.1941
Epoch 67: training loss - 5.40311 | validation loss - 89.62962 | accuracy - 0.1942
Epoch 68: training loss - 5.4064 | validation loss - 89.40663 | accuracy - 0.1941
Epoch 69: training loss - 5.40131 | validation loss - 89.12178 | accuracy - 0.1943
Epoch 70: training loss - 5.39936 | validation loss - 89.43072 | accuracy - 0.1941
Mean-of-exemplars classifier's accuracy: 0.3139

Accuracy scores: [1.0, 0.81651, 0.59689, 0.40554, 0.3139]
