Training iCaRL with the following settings:
 - Dataset: MNIST
 - Selection criterion: Density
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 5
 - Targets order: [0, 8, 4, 1, 6, 9, 3, 5, 2, 7]
 - Random seed: 42


Task 1:
Current train data length: 11774
Current test data length: 1954
Epoch 1: training loss - 4.07593 | validation loss - 0.14116 | accuracy - 0.98311
Epoch 46: training loss - 3.62111 | validation loss - 88.4502 | accuracy - 0.1934
Epoch 47: training loss - 3.58374 | validation loss - 89.883 | accuracy - 0.1933
Epoch 48: training loss - 3.60608 | validation loss - 89.36926 | accuracy - 0.1933
Epoch 49: training loss - 3.58216 | validation loss - 91.44048 | accuracy - 0.1934
Epoch 50: training loss - 3.57367 | validation loss - 91.99588 | accuracy - 0.1933
Epoch 51: training loss - 3.5608 | validation loss - 93.03253 | accuracy - 0.193
Epoch 52: training loss - 3.56156 | validation loss - 92.25149 | accuracy - 0.193
Epoch 53: training loss - 3.56263 | validation loss - 92.32908 | accuracy - 0.1933
Epoch 54: training loss - 3.56384 | validation loss - 92.0701 | accuracy - 0.1933
Epoch 55: training loss - 3.56624 | validation loss - 92.74984 | accuracy - 0.193
Epoch 56: training loss - 3.56565 | validation loss - 92.28868 | accuracy - 0.1932
Epoch 57: training loss - 3.56486 | validation loss - 92.94961 | accuracy - 0.1932
Epoch 58: training loss - 3.56882 | validation loss - 91.80082 | accuracy - 0.1931
Epoch 59: training loss - 3.56001 | validation loss - 91.87137 | accuracy - 0.193
Epoch 60: training loss - 3.56456 | validation loss - 92.21902 | accuracy - 0.1933
Epoch 61: training loss - 3.56591 | validation loss - 91.98903 | accuracy - 0.1932
Epoch 62: training loss - 3.56359 | validation loss - 93.18097 | accuracy - 0.1934
Epoch 63: training loss - 3.56393 | validation loss - 92.95946 | accuracy - 0.1929
Epoch 64: training loss - 3.55796 | validation loss - 92.55075 | accuracy - 0.193
Epoch 65: training loss - 3.55988 | validation loss - 92.58623 | accuracy - 0.1932
Epoch 66: training loss - 3.55986 | validation loss - 92.07598 | accuracy - 0.1933
Epoch 67: training loss - 3.55949 | validation loss - 92.8672 | accuracy - 0.1932
Epoch 68: training loss - 3.56359 | validation loss - 92.11535 | accuracy - 0.1931
Epoch 69: training loss - 3.55923 | validation loss - 92.38449 | accuracy - 0.1933
Epoch 70: training loss - 3.55651 | validation loss - 92.4644 | accuracy - 0.1932
Mean-of-exemplars classifier's accuracy: 0.2758

Accuracy scores: [1.0, 0.48121, 0.44568, 0.29824, 0.2758]
