Training iCaRL with the following settings:
 - Dataset: FashionMNIST
 - Selection criterion: Median
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 5
 - Targets order: [0, 8, 4, 1, 6, 9, 3, 5, 2, 7]
 - Random seed: 42


Task 1:
Current train data length: 12000
Current test data length: 2000
Epoch 1: training loss - 6.33709 | validation loss - 0.32484 | accuracy - 0.9655
Epoch 46: training loss - 2.6998 | validation loss - 91.85365 | accuracy - 0.1877
Epoch 47: training loss - 2.68927 | validation loss - 91.71928 | accuracy - 0.1905
Epoch 48: training loss - 2.70132 | validation loss - 87.24801 | accuracy - 0.1923
Epoch 49: training loss - 2.6953 | validation loss - 92.33908 | accuracy - 0.1912
Epoch 50: training loss - 2.66624 | validation loss - 91.33527 | accuracy - 0.1924
Epoch 51: training loss - 2.65488 | validation loss - 91.23549 | accuracy - 0.1927
Epoch 52: training loss - 2.6509 | validation loss - 91.86168 | accuracy - 0.193
Epoch 53: training loss - 2.64671 | validation loss - 92.66145 | accuracy - 0.193
Epoch 54: training loss - 2.65172 | validation loss - 91.41978 | accuracy - 0.1931
Epoch 55: training loss - 2.64732 | validation loss - 92.18046 | accuracy - 0.1918
Epoch 56: training loss - 2.64688 | validation loss - 92.9707 | accuracy - 0.1918
Epoch 57: training loss - 2.64497 | validation loss - 92.37398 | accuracy - 0.192
Epoch 58: training loss - 2.64663 | validation loss - 92.66964 | accuracy - 0.193
Epoch 59: training loss - 2.64715 | validation loss - 91.8542 | accuracy - 0.1926
Epoch 60: training loss - 2.64855 | validation loss - 91.54568 | accuracy - 0.1931
Epoch 61: training loss - 2.64917 | validation loss - 92.04123 | accuracy - 0.1931
Epoch 62: training loss - 2.64686 | validation loss - 92.79343 | accuracy - 0.1908
Epoch 63: training loss - 2.6494 | validation loss - 91.97825 | accuracy - 0.1916
Epoch 64: training loss - 2.64158 | validation loss - 93.17249 | accuracy - 0.1924
Epoch 65: training loss - 2.64258 | validation loss - 92.83949 | accuracy - 0.1921
Epoch 66: training loss - 2.64263 | validation loss - 93.23899 | accuracy - 0.1922
Epoch 67: training loss - 2.64252 | validation loss - 92.64051 | accuracy - 0.1924
Epoch 68: training loss - 2.64295 | validation loss - 93.6185 | accuracy - 0.1923
Epoch 69: training loss - 2.64208 | validation loss - 92.30414 | accuracy - 0.1923
Epoch 70: training loss - 2.64175 | validation loss - 92.72337 | accuracy - 0.1924
Median-of-exemplars classifier's accuracy: 0.2071

Accuracy scores: [0.9945, 0.39675, 0.34767, 0.27675, 0.2071]
