Training iCaRL with the following settings:
 - Dataset: FashionMNIST
 - Selection criterion: Density
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 5
 - Targets order: [0, 8, 4, 1, 6, 9, 3, 5, 2, 7]
 - Random seed: 42


Task 1:
Current train data length: 12000
Current test data length: 2000
Epoch 1: training loss - 6.33709 | validation loss - 0.32484 | accuracy - 0.9655
Epoch 46: training loss - 3.43023 | validation loss - 85.54653 | accuracy - 0.1902
Epoch 47: training loss - 3.41551 | validation loss - 89.00059 | accuracy - 0.194
Epoch 48: training loss - 3.41854 | validation loss - 81.20516 | accuracy - 0.1957
Epoch 49: training loss - 3.41007 | validation loss - 89.63469 | accuracy - 0.1931
Epoch 50: training loss - 3.37999 | validation loss - 87.15269 | accuracy - 0.1932
Epoch 51: training loss - 3.37014 | validation loss - 87.93209 | accuracy - 0.1937
Epoch 52: training loss - 3.36554 | validation loss - 88.97816 | accuracy - 0.1934
Epoch 53: training loss - 3.36279 | validation loss - 89.3433 | accuracy - 0.193
Epoch 54: training loss - 3.36918 | validation loss - 88.19832 | accuracy - 0.1938
Epoch 55: training loss - 3.36213 | validation loss - 88.10683 | accuracy - 0.1936
Epoch 56: training loss - 3.3612 | validation loss - 88.8212 | accuracy - 0.1936
Epoch 57: training loss - 3.36195 | validation loss - 89.66025 | accuracy - 0.1935
Epoch 58: training loss - 3.36114 | validation loss - 89.78784 | accuracy - 0.1934
Epoch 59: training loss - 3.36095 | validation loss - 90.21547 | accuracy - 0.1932
Epoch 60: training loss - 3.3654 | validation loss - 87.92882 | accuracy - 0.1937
Epoch 61: training loss - 3.36458 | validation loss - 89.67661 | accuracy - 0.1932
Epoch 62: training loss - 3.36337 | validation loss - 88.88716 | accuracy - 0.1932
Epoch 63: training loss - 3.36775 | validation loss - 87.90008 | accuracy - 0.1938
Epoch 64: training loss - 3.35717 | validation loss - 89.64787 | accuracy - 0.1933
Epoch 65: training loss - 3.35715 | validation loss - 89.21247 | accuracy - 0.1935
Epoch 66: training loss - 3.35696 | validation loss - 89.96109 | accuracy - 0.1933
Epoch 67: training loss - 3.35639 | validation loss - 88.85949 | accuracy - 0.1937
Epoch 68: training loss - 3.35681 | validation loss - 89.88174 | accuracy - 0.1935
Epoch 69: training loss - 3.35537 | validation loss - 89.12769 | accuracy - 0.1935
Epoch 70: training loss - 3.35604 | validation loss - 89.31692 | accuracy - 0.1936
Mean-of-exemplars classifier's accuracy: 0.1976

Accuracy scores: [0.9945, 0.38525, 0.33617, 0.2925, 0.1976]
