Training iCaRL with the following settings:
 - Dataset: FashionMNIST
 - Selection criterion: K-Means
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 5
 - Targets order: [0, 8, 4, 1, 6, 9, 3, 5, 2, 7]
 - Random seed: 42


Task 1:
Current train data length: 12000
Current test data length: 2000
Epoch 1: training loss - 6.33709 | validation loss - 0.32484 | accuracy - 0.9655
Epoch 46: training loss - 2.50964 | validation loss - 83.67751 | accuracy - 0.1954
Epoch 47: training loss - 2.504 | validation loss - 89.90386 | accuracy - 0.1954
Epoch 48: training loss - 2.50023 | validation loss - 89.36679 | accuracy - 0.1956
Epoch 49: training loss - 2.49171 | validation loss - 88.28049 | accuracy - 0.1954
Epoch 50: training loss - 2.46959 | validation loss - 89.32663 | accuracy - 0.1952
Epoch 51: training loss - 2.45851 | validation loss - 88.86528 | accuracy - 0.1955
Epoch 52: training loss - 2.45514 | validation loss - 89.62716 | accuracy - 0.1953
Epoch 53: training loss - 2.45397 | validation loss - 90.23387 | accuracy - 0.1954
Epoch 54: training loss - 2.45769 | validation loss - 90.09822 | accuracy - 0.196
Epoch 55: training loss - 2.45364 | validation loss - 89.46144 | accuracy - 0.1955
Epoch 56: training loss - 2.45383 | validation loss - 90.47918 | accuracy - 0.1954
Epoch 57: training loss - 2.45171 | validation loss - 90.02662 | accuracy - 0.1956
Epoch 58: training loss - 2.45296 | validation loss - 89.86258 | accuracy - 0.1954
Epoch 59: training loss - 2.45328 | validation loss - 89.7704 | accuracy - 0.1956
Epoch 60: training loss - 2.45428 | validation loss - 89.78406 | accuracy - 0.1959
Epoch 61: training loss - 2.45429 | validation loss - 90.23051 | accuracy - 0.1957
Epoch 62: training loss - 2.45229 | validation loss - 90.66859 | accuracy - 0.1954
Epoch 63: training loss - 2.45396 | validation loss - 90.72746 | accuracy - 0.1958
Epoch 64: training loss - 2.44978 | validation loss - 91.53658 | accuracy - 0.1955
Epoch 65: training loss - 2.45073 | validation loss - 90.92874 | accuracy - 0.1956
Epoch 66: training loss - 2.44964 | validation loss - 91.30958 | accuracy - 0.1955
Epoch 67: training loss - 2.44953 | validation loss - 90.60463 | accuracy - 0.1958
Epoch 68: training loss - 2.44962 | validation loss - 91.60882 | accuracy - 0.1956
Epoch 69: training loss - 2.44903 | validation loss - 90.53724 | accuracy - 0.1956
Epoch 70: training loss - 2.45005 | validation loss - 90.86922 | accuracy - 0.1956
Mean-of-exemplars classifier's accuracy: 0.3065

Accuracy scores: [0.9945, 0.61475, 0.4515, 0.364, 0.3065]
